stem	llfpm10	suffix	suffix_initial	back	front	varies	stem_intercept	stem_intercept_c	stem_intercept_v	stem_intercept_simple	stem_intercept_c_simple	stem_intercept_v_simple	suffix_intercept	suffix_intercept_c	suffix_intercept_v	intercept_c_minus_v	intercept_c_minus_v_simple
panel	2.4164305848960708	Pl.Poss.1Pl	C	9	82	TRUE	1.2962506675275407	1.3510573303496098	1.0490957184757776	1.060211173155013	1.4982037187111807	0.9850695221411259	-0.4336227056899424	-0.43912103034877586	1.2596801884470352	0.3019616118738213	0.51313419657005
sábesz	-0.06082861170966497	Subl	C	4	82	TRUE	-0.20166869556368902	-0.13782643824694835	NA	0.2344689940951661	-0.040971229238105374	NA	0.4733699064456612	0.20293628635125044	NA	NA	NA
klozet	0.06396436403742334	Subl	C	81	21	TRUE	3.3892947463664207	2.8867325963948014	3.983455086932854	3.3791696818876344	3.1284547405658683	4.178220485957636	0.4733699064456612	0.20293628635125044	NA	-1.096722490538042	-1.0497657453917668
láger	1.242439945332364	Supe	V	1	81	TRUE	-0.3848762121633777	-0.3543332985696548	-2.3824116935521915	0.15124087061602298	0.1942471273524217	-2.869501447582183	-0.668605230393597	NA	0.3784998623009394	2.028078394982529	3.063748574934607
skanzen	1.4895721276614022	Ela	C	5	81	TRUE	-0.4615603606022684	-0.47669930815304473	NA	0.24047152769577637	-0.040665655407854905	NA	0.33031806042080036	0.18036767800177328	NA	NA	NA
sláger	2.2587678514546465	Abl	C	1	81	TRUE	-3.6232051067595905	-2.883377868949307	-5.229198247351178	-4.041672431051077	-3.141718939777423	-4.748130832839156	-0.871239227086619	-0.9615131006768824	NA	2.345820378401868	1.6064118930617326
srapnel	0.01001470890808267	Ins	C	8	81	TRUE	0.289835836980529	0.30477180051757924	NA	0.25502731331126205	-0.02111473831083197	NA	0.0387951515658291	-0.18567474815799134	NA	NA	NA
sumer	1.0545026216751352	Dat	C	45	81	TRUE	3.9103556135154482	2.2313604258939503	4.654774183009057	2.9996666771687197	2.248718854542426	4.094491783711142	-0.2774614553759155	-0.3906857246386013	NA	-2.4234137571150995	-1.845772929168703
fater	1.2643232470451446	All	C	80	9	TRUE	5.399583301492054	5.278693673182967	NA	5.4353456297150755	5.153377941213182	NA	-0.359133664992004	-0.5272796117155265	NA	NA	NA
mágnes	1.8441518280462148	Ade	C	1	80	TRUE	-3.855580201204639	-3.828167106280691	NA	-3.7797480753819483	-4.0439184699360045	NA	-0.07305699737370619	-0.2530423083853684	NA	NA	NA
parszek	-0.2499378462191083	Subl	C	6	80	TRUE	-0.2104437551890768	-0.14798487826204398	NA	0.27548418863300933	-7.329816120314155e-4	NA	0.4733699064456612	0.20293628635125044	NA	NA	NA
samesz	0.4668618282549646	Pl	V	80	33	TRUE	3.9202706038294055	3.0613510706105815	5.0481490567224965	3.6194250066736786	2.650969881848088	4.5280177673747755	-1.3950395672621765	NA	-0.6092984900084293	-1.9867979861119096	-1.877047885526693
fráter	1.1826921806578794	Ins	C	8	79	TRUE	-0.04314583262104413	0.10254600846284118	-0.9421173302902134	-0.5815050824962534	-0.19031433574358594	-1.4979969406919798	0.0387951515658291	-0.18567474815799134	NA	1.044663338753054	1.307682604948397
suszter	0.9044772870280368	All	C	13	79	TRUE	1.7065256580712955	1.6806756508554404	0.018182008595250782	1.5640360980471586	1.294966948824483	1.1754414396373363	-0.359133664992004	-0.5272796117155265	NA	1.6624936422601877	0.11952550918714167
mater	1.2873847479934366	Subl	C	76	78	TRUE	0.1087594269527214	0.07199047178176739	3.3253531421055604	0.4932616758310194	0.19681708334620732	2.5958786943453727	0.4733699064456612	0.20293628635125044	NA	-3.2533626703237815	-2.399061610999169
póker	1.4147938326074063	Abl	C	2	78	TRUE	-1.6631837528426583	-1.6640637821295017	NA	-1.3138305390485998	-1.593756799268689	NA	-0.871239227086619	-0.9615131006768824	NA	NA	NA
token	1.245905770590949	All	C	1	78	TRUE	-2.0572437530038483	-2.272591282069629	-0.6704418496108384	-1.8327890836969523	-2.2266061372108807	0.4968707642031446	-0.359133664992004	-0.5272796117155265	NA	-1.6021494324587877	-2.723476901414017
hotel	2.9641042281879626	Poss.3Pl	C	4	77	TRUE	-0.6133259011748744	-0.6057658584826261	-1.0234829659850166	-0.2668362718090401	-0.3093944322146263	-0.9627754179609971	1.2847635233137833	1.3034409700990126	2.62620257684233	0.41771710750238356	0.6533809857463666
kupec	0.4459578141554795	Dat	C	2	77	TRUE	1.3007474188318735	0.10650117359579525	1.851217510017771	0.4514254079465868	-0.3519515178433392	1.420202796489908	-0.2774614553759155	-0.3906857246386013	NA	-1.7447163364219733	-1.7721543143332354
motel	1.2119005338291844	Poss.1Pl	V	10	77	TRUE	0.4885191599939788	0.48150674720229697	0.2791874383205992	0.947372344850152	0.9097368465291231	0.14084008671565149	0.15310165641401538	NA	1.2295600722356197	0.20231930888169813	0.7688967598134724
pasztell	1.4163120740957438	Poss.3Sg	C	3	77	TRUE	-0.21011321687667037	-0.2422367576119342	-0.9492765577974501	0.03170517963642175	-0.20670074736325145	-0.5629355387574819	0.34265423359786434	0.449770007868573	-0.11457998858783418	0.7070398001855125	0.356234791394229
púder	1.360068138969874	Ine	C	12	77	TRUE	-0.6187612288300788	-0.5458753059933869	-1.5714674627061478	-0.6609230453974319	-0.6841155124408549	-1.7498586746567615	0.6678142040557484	0.48128711825515536	NA	1.0255921567127615	1.0657431622159095
szovjet	2.59966886920045	All	C	1	77	TRUE	-4.180216730124447	-0.9556959187548019	-5.026352006514041	-5.504641410165539	-1.3735788594111211	-5.5841093550202725	-0.359133664992004	-0.5272796117155265	NA	4.070656087759247	4.210530495609149
szubrett	0.34370664438708193	Acc	V	1	77	TRUE	-1.2679916869961363	NA	-0.9741839974199903	-1.5032753520195041	NA	-0.7942618852220792	-0.29383043118284424	NA	0.1555929746945892	NA	NA
moped	0.9109327535484344	Dat	C	4	76	TRUE	-1.4248393570995521	-0.640378387465916	-2.579802091049285	-1.4634615395653348	-0.6167007954827671	-2.3929511470776084	-0.2774614553759155	-0.3906857246386013	NA	1.9394237035833726	1.7762503515948396
púder	1.360068138969874	Abl	C	4	76	TRUE	-0.6187612288300788	-0.5458753059933869	-1.5714674627061478	-0.6609230453974319	-0.6841155124408549	-1.7498586746567615	-0.871239227086619	-0.9615131006768824	NA	1.0255921567127615	1.0657431622159095
makett	1.6926464808727033	Pl.Poss.1Sg	C	4	75	TRUE	-1.0411884671130949	-1.0139893007779466	-1.2377042741733317	-1.292344448504063	-0.8669586642070028	-1.205641646415892	0.6131297192077504	0.8444837952938684	-6.133683343026464	0.22371497339537427	0.33868298220889415
motel	1.2119005338291844	Ins	C	6	75	TRUE	0.4885191599939788	0.48150674720229697	0.2791874383205992	0.947372344850152	0.9097368465291231	0.14084008671565149	0.0387951515658291	-0.18567474815799134	NA	0.20231930888169813	0.7688967598134724
karter	0.13926501315555695	Ill	C	74	57	TRUE	1.290083420779366	1.2713194507612067	NA	2.0520311456134883	1.7705532074882335	NA	1.217385048670586	1.0318553022748764	NA	NA	NA
muter	0.5004649093036383	Ins	C	74	14	TRUE	4.37957714844916	4.255595165573606	4.404811342033169	4.513383626914129	4.069982439603134	5.773368990496519	0.0387951515658291	-0.18567474815799134	NA	-0.14921617645956076	-1.7033865508933843
szovjet	2.59966886920045	Abl	C	1	74	TRUE	-4.180216730124447	-0.9556959187548019	-5.026352006514041	-5.504641410165539	-1.3735788594111211	-5.5841093550202725	-0.871239227086619	-0.9615131006768824	NA	4.070656087759247	4.210530495609149
sólet	0.5795661084462529	All	C	3	74	TRUE	-0.12418061673030224	-0.12173024005054263	0.19314938686269686	0.002196849407772516	0.06898960502339116	0.39306869079442236	-0.359133664992004	-0.5272796117155265	NA	-0.314879626913239	-0.3240790857710323
malter	0.6100893505755742	Ill	C	73	18	TRUE	3.6863291300798755	3.696530629589436	3.4032691387090326	3.8232012844687486	3.5663554892769227	3.4050478886486033	1.217385048670586	1.0318553022748764	NA	0.293261490880397	0.1613076006283336
transzfer	2.0095093061978013	Ade	C	1	73	TRUE	-2.418214721903974	-2.402509280985894	NA	-2.1982580734905337	-2.4759082650116597	NA	-0.07305699737370619	-0.2530423083853684	NA	NA	NA
balek	1.18302479496678	Transl	C	72	10	TRUE	5.19400390862709	4.594366274077986	7.85212326911952	5.0114054131495704	4.29102959246572	8.044958839194248	-0.13129248127840795	-0.3613186238423797	NA	-3.2577569950415324	-3.753929246728532
hardver	2.192226286470405	Poss.3Sg	C	1	72	TRUE	-2.5684018347851207	-2.6319617685230883	-2.362358860290981	-2.3842424314789215	-2.6616565314643865	-1.5406448640301422	0.34265423359786434	0.449770007868573	-0.11457998858783418	-0.26960290823210187	-1.1210116674342459
koffer	0.9596105383709403	Ela	C	21	72	TRUE	1.133986957218971	1.0491872103770599	1.503004027343311	1.497464821856713	1.37821131399058	1.729203189665714	0.33031806042080036	0.18036767800177328	NA	-0.45381681696625265	-0.3509918756751347
plakett	1.2063588716944174	Subl	C	1	72	TRUE	-1.4968826011228584	-0.9851879524366344	-1.848974081442631	-1.7362178128239103	-0.9623991621067844	-1.7729714161621613	0.4733699064456612	0.20293628635125044	NA	0.8637861290060016	0.810572254055387
modem	1.8046211752050836	Poss.1Pl	V	9	71	TRUE	-2.705455674473216	-2.721219483326244	-2.4834319679243997	-2.765776541416366	-2.795085734628752	-2.0955737370732432	0.15310165641401538	NA	1.2295600722356197	-0.23778751540183407	-0.6995119975555184
dózer	0.4877957350906076	Subl	C	25	70	TRUE	1.7536837527318527	1.7838248339167528	NA	1.884704252027322	1.6033436026008723	NA	0.4733699064456612	0.20293628635125044	NA	NA	NA
kopek	0.13371366596503742	Acc	V	10	70	TRUE	0.9245469922653405	0.7859829255631626	1.40692869546813	0.9927659614323369	1.0673464748721766	1.5655672075671405	-0.29383043118284424	NA	0.1555929746945892	-0.6209457699049636	-0.4982207326949606
káder	1.0191292004490349	Ins	C	4	70	TRUE	-0.3632533101782332	0.7598828190848108	-2.192486454955027	-1.4669470279381294	0.4276283695770943	-2.7543646771308574	0.0387951515658291	-0.18567474815799134	NA	2.952369274039839	3.1819930467079445
kókler	0.9301594617947097	Ins	C	8	70	TRUE	-0.6727401681826641	-0.24575373217961363	-1.3740015968298946	-1.60167714007776	-0.5496631699777804	-1.9381777310307067	0.0387951515658291	-0.18567474815799134	NA	1.128247864650291	1.3885145610529293
plakett	1.2063588716944174	Ine	C	2	70	TRUE	-1.4968826011228584	-0.9851879524366344	-1.848974081442631	-1.7362178128239103	-0.9623991621067844	-1.7729714161621613	0.6678142040557484	0.48128711825515536	NA	0.8637861290060016	0.810572254055387
zsáner	1.2899655745630536	Ade	C	1	70	TRUE	-2.9006035374908494	-2.900565463639605	-2.8597297368320693	-2.2706201443411436	-2.5173278647892503	-1.6963644204305994	-0.07305699737370619	-0.2530423083853684	NA	-0.04083572680754344	-0.8209634443586538
bakter	0.716349974254184	Ins	C	47	69	TRUE	3.119293519794611	2.5185969103269454	6.014651569601758	2.8314809212221133	2.2087704958796657	5.602553281365721	0.0387951515658291	-0.18567474815799134	NA	-3.4960546592748045	-3.393782785486053
kadet	1.0549493807742008	Ins	C	28	69	TRUE	2.36110488885739	1.8802564134333617	2.8242669752331517	1.6686132448989466	1.6977542568474873	2.2979929256397296	0.0387951515658291	-0.18567474815799134	NA	-0.9440105617998	-0.6002386687922439
notesz	1.2106855490122028	Dat	C	8	69	TRUE	0.6549311265381912	0.7938509205486918	0.9460785193667216	0.8671010431782441	1.3741669106170142	1.1044316142788237	-0.2774614553759155	-0.3906857246386013	NA	-0.15222759881802972	0.26973529633819737
azbeszt	1.051092149444873	All	C	2	68	TRUE	-1.8617679467137156	-2.264325174461563	-1.2008102761516066	-1.9679539261719938	-2.4412415311207707	-1.0073601090589033	-0.359133664992004	-0.5272796117155265	NA	-1.0635148983099612	-1.4338814220618588
fotel	1.918034842594317	Abl	C	27	68	TRUE	1.4314877837785018	1.345735794516804	1.9904706343461613	1.868852526897838	1.7632267152327532	1.8069164582978572	-0.871239227086619	-0.9615131006768824	NA	-0.6447348398293684	-0.04368974306511575
motel	1.2119005338291844	All	C	8	68	TRUE	0.4885191599939788	0.48150674720229697	0.2791874383205992	0.947372344850152	0.9097368465291231	0.14084008671565149	-0.359133664992004	-0.5272796117155265	NA	0.20231930888169813	0.7688967598134724
skanzen	1.4895721276614022	Del	C	19	68	TRUE	-0.4615603606022684	-0.47669930815304473	NA	0.24047152769577637	-0.040665655407854905	NA	-0.2453854872081973	-0.4580533634530304	NA	NA	NA
motel	1.2119005338291844	Ela	C	25	67	TRUE	0.4885191599939788	0.48150674720229697	0.2791874383205992	0.947372344850152	0.9097368465291231	0.14084008671565149	0.33031806042080036	0.18036767800177328	NA	0.20231930888169813	0.7688967598134724
tandem	1.0699583224183673	Subl	C	1	67	TRUE	-2.022518365410802	-1.914587789771656	-2.578821982685726	-1.6830901197701642	-1.6800218289294535	-2.3977008078677002	0.4733699064456612	0.20293628635125044	NA	0.6642341929140656	0.7176789789382383
panel	2.4164305848960708	Transl	C	10	66	TRUE	1.2962506675275407	1.3510573303496098	1.0490957184757776	1.060211173155013	1.4982037187111807	0.9850695221411259	-0.13129248127840795	-0.3613186238423797	NA	0.3019616118738213	0.51313419657005
rubel	1.3648850069419438	All	C	6	66	TRUE	-1.3552367197931288	-1.3534973420314007	-0.4517738340519745	-0.778942677325193	-1.0637286596072673	0.712773639979225	-0.359133664992004	-0.5272796117155265	NA	-0.9017235079794261	-1.7765022995864825
rulett	1.0008565784407637	Del	C	1	66	TRUE	-1.4387539601303823	-1.0951850479908167	-2.103919783065065	-1.3700853509758677	-1.0593975050996332	-1.912880722650881	-0.2453854872081973	-0.4580533634530304	NA	1.0087347350742562	0.8534832175512435
vamzer	-0.22033518283074652	Pl	V	2	65	TRUE	1.0629962262700383	1.249087913606784	0.550938373709423	0.2652026734018032	0.8406787590870837	0.003875029185503988	-1.3950395672621765	NA	-0.6092984900084293	0.6981495398973578	0.8368037299015754
bróker	1.509573270037965	Del	C	1	63	TRUE	-2.286505028326589	-2.2134181421107044	-2.394397333273504	-2.9543981347909236	-2.5127452563226202	-2.9587112259630115	-0.2453854872081973	-0.4580533634530304	NA	0.18097919116280536	0.4459659696403975
koffer	0.9596105383709403	Poss.1Sg	V	16	63	TRUE	1.133986957218971	1.0491872103770599	1.503004027343311	1.497464821856713	1.37821131399058	1.729203189665714	0.7438144784588202	NA	1.5973279087968308	-0.45381681696625265	-0.3509918756751347
krapek	0.2858131136537797	Ins	C	63	10	TRUE	4.819766464867598	4.038693666681293	7.026665598959007	4.642201670630355	3.6891508537739117	7.225533422368672	0.0387951515658291	-0.18567474815799134	NA	-2.9879719322777163	-3.5363825685947603
kupec	0.4459578141554795	Acc	V	10	63	TRUE	1.3007474188318735	0.10650117359579525	1.851217510017771	0.4514254079465868	-0.3519515178433392	1.420202796489908	-0.29383043118284424	NA	0.1555929746945892	-1.7447163364219733	-1.7721543143332354
notesz	1.2106855490122028	Supe	V	10	63	TRUE	0.6549311265381912	0.7938509205486918	0.9460785193667216	0.8671010431782441	1.3741669106170142	1.1044316142788237	-0.668605230393597	NA	0.3784998623009394	-0.15222759881802972	0.26973529633819737
haver	2.2866022611361054	Del	C	62	15	TRUE	7.858040315490662	6.51741962550768	8.80008836561386	7.329312325716447	6.429911701261939	8.824082393405913	-0.2453854872081973	-0.4580533634530304	NA	-2.2826687401061747	-2.394170692143973
klozet	0.06396436403742334	Ill	C	62	17	TRUE	3.3892947463664207	2.8867325963948014	3.983455086932854	3.3791696818876344	3.1284547405658683	4.178220485957636	1.217385048670586	1.0318553022748764	NA	-1.096722490538042	-1.0497657453917668
raszter	0.7107638010015679	Subl	C	2	62	TRUE	-0.6934882820153202	-0.6916640560964054	NA	-0.1136059570701097	-0.39355200740878266	NA	0.4733699064456612	0.20293628635125044	NA	NA	NA
rocker	1.3774960070047173	Transl	C	1	62	TRUE	-2.5731349269816755	-1.9154659573448336	-4.142360593632641	-3.537133343091516	-2.241880303780773	-4.681421378830132	-0.13129248127840795	-0.3613186238423797	NA	2.2268946362878097	2.4395410750493625
sólet	0.5795661084462529	Dat	C	3	62	TRUE	-0.12418061673030224	-0.12173024005054263	0.19314938686269686	0.002196849407772516	0.06898960502339116	0.39306869079442236	-0.2774614553759155	-0.3906857246386013	NA	-0.314879626913239	-0.3240790857710323
bunker	1.476796124675244	Transl	C	4	61	TRUE	0.3695563811243048	0.4393458500991544	-0.009024339704122104	0.7079250348352563	0.830178803511324	-0.3174461868620854	-0.13129248127840795	-0.3613186238423797	NA	0.4483701898032848	1.1476249903734157
kábel	2.5255200123429824	Poss.3Sg	C	23	61	TRUE	-1.9182344874011954	-1.665743510161935	-2.64570839835132	-2.279435937498378	-1.795492792098046	-2.7048180941551365	0.34265423359786434	0.449770007868573	-0.11457998858783418	0.9799648881893859	0.9093253020570984
panel	2.4164305848960708	Poss.2Sg	V	27	60	TRUE	1.2962506675275407	1.3510573303496098	1.0490957184757776	1.060211173155013	1.4982037187111807	0.9850695221411259	0.3537450289204624	NA	1.2067254700130272	0.3019616118738213	0.51313419657005
pasztell	1.4163120740957438	Supe	V	1	60	TRUE	-0.21011321687667037	-0.2422367576119342	-0.9492765577974501	0.03170517963642175	-0.20670074736325145	-0.5629355387574819	-0.668605230393597	NA	0.3784998623009394	0.7070398001855125	0.356234791394229
karter	0.13926501315555695	Ine	C	24	59	TRUE	1.290083420779366	1.2713194507612067	NA	2.0520311456134883	1.7705532074882335	NA	0.6678142040557484	0.48128711825515536	NA	NA	NA
makett	1.6926464808727033	Ill	C	7	59	TRUE	-1.0411884671130949	-1.0139893007779466	-1.2377042741733317	-1.292344448504063	-0.8669586642070028	-1.205641646415892	1.217385048670586	1.0318553022748764	NA	0.22371497339537427	0.33868298220889415
partner	3.170887565855278	Acc	V	2	59	TRUE	-4.237640573949965	-2.6397879938328885	-5.5093527786781475	-4.2387020640889626	-2.88340224090286	-4.934728979308532	-0.29383043118284424	NA	0.1555929746945892	2.8695647848452666	2.0513267384056775
puffer	1.3898337365494366	Del	C	5	59	TRUE	-0.4907603713473192	-0.5107956742089658	-0.41943383383116445	-0.13657735616574268	-0.1995004000706003	-0.48218675701443053	-0.2453854872081973	-0.4580533634530304	NA	-0.09136184037780026	0.2826863569438274
rocker	1.3774960070047173	Ela	C	1	59	TRUE	-2.5731349269816755	-1.9154659573448336	-4.142360593632641	-3.537133343091516	-2.241880303780773	-4.681421378830132	0.33031806042080036	0.18036767800177328	NA	2.2268946362878097	2.4395410750493625
balek	1.18302479496678	Ins	C	58	16	TRUE	5.19400390862709	4.594366274077986	7.85212326911952	5.0114054131495704	4.29102959246572	8.044958839194248	0.0387951515658291	-0.18567474815799134	NA	-3.2577569950415324	-3.753929246728532
klozet	0.06396436403742334	Acc	V	58	25	TRUE	3.3892947463664207	2.8867325963948014	3.983455086932854	3.3791696818876344	3.1284547405658683	4.178220485957636	-0.29383043118284424	NA	0.1555929746945892	-1.096722490538042	-1.0497657453917668
mutter	0.41434513085899255	Poss.3Sg	C	58	7	TRUE	3.023097240355212	2.841230711042891	3.99721517432592	2.99328124589384	2.7081287065930097	3.804339791893953	0.34265423359786434	0.449770007868573	-0.11457998858783418	-1.1559844632830192	-1.0962110853009364
pakett	0.4472263572536482	Pl	V	1	58	TRUE	0.005112786109951248	0.035458761321357946	0.1743474821002181	0.04834439923503438	0.2690330230041088	0.3017718499085538	-1.3950395672621765	NA	-0.6092984900084293	-0.1388887207788656	-0.03273882690443486
roller	1.4284785179087636	Poss.1Pl	V	2	58	TRUE	0.16964076092092792	0.2396701425583425	-0.10487779396037022	-0.04772694050442396	0.08472019493102859	-0.19035307464966728	0.15310165641401538	NA	1.2295600722356197	0.3445479365187083	0.27507326958068745
kukker	0.09923081884002372	Ins	C	26	57	TRUE	1.1846179082547683	1.1874827357435913	NA	1.5730357371951085	1.2917395990234863	NA	0.0387951515658291	-0.18567474815799134	NA	NA	NA
mutter	0.41434513085899255	Dat	C	57	32	TRUE	3.023097240355212	2.841230711042891	3.99721517432592	2.99328124589384	2.7081287065930097	3.804339791893953	-0.2774614553759155	-0.3906857246386013	NA	-1.1559844632830192	-1.0962110853009364
transzfer	2.0095093061978013	Ill	C	3	57	TRUE	-2.418214721903974	-2.402509280985894	NA	-2.1982580734905337	-2.4759082650116597	NA	1.217385048670586	1.0318553022748764	NA	NA	NA
barter	0.48713596362774514	Ill	C	14	56	TRUE	-0.21818576577981116	-0.2250763977491314	NA	0.46570378668387863	0.18537517226678127	NA	1.217385048670586	1.0318553022748764	NA	NA	NA
notesz	1.2106855490122028	Ela	C	30	56	TRUE	0.6549311265381912	0.7938509205486918	0.9460785193667216	0.8671010431782441	1.3741669106170142	1.1044316142788237	0.33031806042080036	0.18036767800177328	NA	-0.15222759881802972	0.26973529633819737
bunker	1.476796124675244	Abl	C	13	55	TRUE	0.3695563811243048	0.4393458500991544	-0.009024339704122104	0.7079250348352563	0.830178803511324	-0.3174461868620854	-0.871239227086619	-0.9615131006768824	NA	0.4483701898032848	1.1476249903734157
falzett	-0.16139740357670246	Ine	C	9	55	TRUE	0.3487199597047354	0.3178422416164411	0.5245294756585681	0.776371342732942	0.7702390032479395	0.459686892472368	0.6678142040557484	0.48128711825515536	NA	-0.2066872340421213	0.3105521107755749
láger	1.242439945332364	Subl	C	4	55	TRUE	-0.3848762121633777	-0.3543332985696548	-2.3824116935521915	0.15124087061602298	0.1942471273524217	-2.869501447582183	0.4733699064456612	0.20293628635125044	NA	2.028078394982529	3.063748574934607
makett	1.6926464808727033	Poss.2Sg	V	3	55	TRUE	-1.0411884671130949	-1.0139893007779466	-1.2377042741733317	-1.292344448504063	-0.8669586642070028	-1.205641646415892	0.3537450289204624	NA	1.2067254700130272	0.22371497339537427	0.33868298220889415
omlett	0.9301594617947097	Ine	C	1	55	TRUE	-2.7240493226723954	-1.6667932105474579	-3.1278597768282386	-2.896839945827541	-1.7602650632789125	-2.9387413831883342	0.6678142040557484	0.48128711825515536	NA	1.4610665662807918	1.1784763199094215
panel	2.4164305848960708	Poss.3Pl	C	7	55	TRUE	1.2962506675275407	1.3510573303496098	1.0490957184757776	1.060211173155013	1.4982037187111807	0.9850695221411259	1.2847635233137833	1.3034409700990126	2.62620257684233	0.3019616118738213	0.51313419657005
bankett	1.09656121596579	Dat	C	1	54	TRUE	-0.397359030637319	-0.15976232776145105	-1.0694785181347308	-0.2875541442777983	-0.1624597875545382	-0.8768749697527036	-0.2774614553759155	-0.3906857246386013	NA	0.909716190373274	0.7144151821981666
drukker	1.599349006057054	Abl	C	2	54	TRUE	-2.4562286593819582	-1.151812998292156	-3.067532656447431	-3.679238732866685	-1.5683133037763932	-3.5855037684676825	-0.871239227086619	-0.9615131006768824	NA	1.9157196581552682	2.0171904646912964
pollen	1.5346232211256754	Poss.3Pl	C	1	54	TRUE	-3.9585721424274696	-3.9520781175279307	-4.329927192954612	-4.401246377303276	-3.6698042910987394	-4.869365974064371	1.2847635233137833	1.3034409700990126	2.62620257684233	0.3778490754266812	1.1995616829656228
roller	1.4284785179087636	Poss.2Sg	V	1	54	TRUE	0.16964076092092792	0.2396701425583425	-0.10487779396037022	-0.04772694050442396	0.08472019493102859	-0.19035307464966728	0.3537450289204624	NA	1.2067254700130272	0.3445479365187083	0.27507326958068745
subler	-0.6681670614484213	Ins	C	8	54	TRUE	0.7499829294859521	0.7739774139287557	NA	0.811403569576884	0.5331346336928465	NA	0.0387951515658291	-0.18567474815799134	NA	NA	NA
szovjet	2.59966886920045	Subl	C	2	54	TRUE	-4.180216730124447	-0.9556959187548019	-5.026352006514041	-5.504641410165539	-1.3735788594111211	-5.5841093550202725	0.4733699064456612	0.20293628635125044	NA	4.070656087759247	4.210530495609149
pasztell	1.4163120740957438	Ill	C	6	52	TRUE	-0.21011321687667037	-0.2422367576119342	-0.9492765577974501	0.03170517963642175	-0.20670074736325145	-0.5629355387574819	1.217385048670586	1.0318553022748764	NA	0.7070398001855125	0.356234791394229
roller	1.4284785179087636	Ine	C	3	52	TRUE	0.16964076092092792	0.2396701425583425	-0.10487779396037022	-0.04772694050442396	0.08472019493102859	-0.19035307464966728	0.6678142040557484	0.48128711825515536	NA	0.3445479365187083	0.27507326958068745
skanzen	1.4895721276614022	Abl	C	6	52	TRUE	-0.4615603606022684	-0.47669930815304473	NA	0.24047152769577637	-0.040665655407854905	NA	-0.871239227086619	-0.9615131006768824	NA	NA	NA
flaszter	0.45065098390392183	Del	C	27	51	TRUE	1.947311558517949	1.9779811973450971	NA	2.2426099377849984	1.9611805068787838	NA	-0.2453854872081973	-0.4580533634530304	NA	NA	NA
haver	2.2866022611361054	Supe	V	51	1	TRUE	7.858040315490662	6.51741962550768	8.80008836561386	7.329312325716447	6.429911701261939	8.824082393405913	-0.668605230393597	NA	0.3784998623009394	-2.2826687401061747	-2.394170692143973
