stem	llfpm10	suffix	suffix_initial	back	front	varies	stem_intercept	stem_intercept_c	stem_intercept_v	stem_intercept_simple	stem_intercept_c_simple	stem_intercept_v_simple	suffix_intercept	suffix_intercept_c	suffix_intercept_v	intercept_c_minus_v	intercept_c_minus_v_simple
flaszter	0.45065098390392183	Abl	C	3	9	TRUE	1.947311558517949	1.9779811973450971	NA	2.2426099377849984	1.9611805068787838	NA	-0.871239227086619	-0.9615131006768824	NA	NA	NA
fotel	1.918034842594317	Poss.2Pl	V	9	6	TRUE	1.4314877837785018	1.345735794516804	1.9904706343461613	1.868852526897838	1.7632267152327532	1.8069164582978572	0.730639710204915	NA	1.529836365380866	-0.6447348398293684	-0.04368974306511575
fráter	1.1826921806578794	Ill	C	3	9	TRUE	-0.04314583262104413	0.10254600846284118	-0.9421173302902134	-0.5815050824962534	-0.19031433574358594	-1.4979969406919798	1.217385048670586	1.0318553022748764	NA	1.044663338753054	1.307682604948397
haver	2.2866022611361054	Pl.Poss.1Sg	V	2	9	TRUE	7.858040315490662	6.51741962550768	8.80008836561386	7.329312325716447	6.429911701261939	8.824082393405913	0.6131297192077504	0.8444837952938684	-6.133683343026464	-2.2826687401061747	-2.394170692143973
karter	0.13926501315555695	Abl	C	2	9	TRUE	1.290083420779366	1.2713194507612067	NA	2.0520311456134883	1.7705532074882335	NA	-0.871239227086619	-0.9615131006768824	NA	NA	NA
muter	0.5004649093036383	Pl	V	9	5	TRUE	4.37957714844916	4.255595165573606	4.404811342033169	4.513383626914129	4.069982439603134	5.773368990496519	-1.3950395672621765	NA	-0.6092984900084293	-0.14921617645956076	-1.7033865508933843
mutter	0.41434513085899255	Abl	C	1	9	TRUE	3.023097240355212	2.841230711042891	3.99721517432592	2.99328124589384	2.7081287065930097	3.804339791893953	-0.871239227086619	-0.9615131006768824	NA	-1.1559844632830192	-1.0962110853009364
omlett	0.9301594617947097	Poss.3Pl	C	1	9	TRUE	-2.7240493226723954	-1.6667932105474579	-3.1278597768282386	-2.896839945827541	-1.7602650632789125	-2.9387413831883342	1.2847635233137833	1.3034409700990126	2.62620257684233	1.4610665662807918	1.1784763199094215
pakett	0.4472263572536482	Ine	C	6	9	TRUE	0.005112786109951248	0.035458761321357946	0.1743474821002181	0.04834439923503438	0.2690330230041088	0.3017718499085538	0.6678142040557484	0.48128711825515536	NA	-0.1388887207788656	-0.03273882690443486
páter	1.0617720601296703	Ade	C	4	9	TRUE	-0.094616498334511	0.02471155194523427	-1.0682021314884567	-0.5563519580692081	-0.30700821751673757	-1.617448022553488	-0.07305699737370619	-0.2530423083853684	NA	1.092913683433693	1.3104398050367507
púder	1.360068138969874	Poss.3Sg	C	1	9	TRUE	-0.6187612288300788	-0.5458753059933869	-1.5714674627061478	-0.6609230453974319	-0.6841155124408549	-1.7498586746567615	0.34265423359786434	0.449770007868573	-0.11457998858783418	1.0255921567127615	1.0657431622159095
sumer	1.0545026216751352	All	C	9	9	TRUE	3.9103556135154482	2.2313604258939503	4.654774183009057	2.9996666771687197	2.248718854542426	4.094491783711142	-0.359133664992004	-0.5272796117155265	NA	-2.4234137571150995	-1.845772929168703
sumer	1.0545026216751352	Supe	V	9	5	TRUE	3.9103556135154482	2.2313604258939503	4.654774183009057	2.9996666771687197	2.248718854542426	4.094491783711142	-0.668605230393597	NA	0.3784998623009394	-2.4234137571150995	-1.845772929168703
suszter	0.9044772870280368	Poss.1Pl	V	1	9	TRUE	1.7065256580712955	1.6806756508554404	0.018182008595250782	1.5640360980471586	1.294966948824483	1.1754414396373363	0.15310165641401538	NA	1.2295600722356197	1.6624936422601877	0.11952550918714167
charter	1.0574427740273058	Ill	C	1	8	TRUE	-1.858024888145967	-2.1115042454399733	-0.25070331244806054	-1.6848320012890121	-2.2510619279859108	2.135983266716258	1.217385048670586	1.0318553022748764	NA	-1.860800932991907	-4.387045194702168
konzerv	1.762724386751122	Poss.3Pl	V	2	8	TRUE	-2.5201384267720455	-3.6695204075891534	-1.8015236780790072	-2.7600041364864163	-3.4510739122710548	-1.8219766366180095	1.2847635233137833	1.3034409700990126	2.62620257684233	-1.8679967295101392	-1.6290972756530522
krapek	0.2858131136537797	Del	C	5	8	TRUE	4.819766464867598	4.038693666681293	7.026665598959007	4.642201670630355	3.6891508537739117	7.225533422368672	-0.2453854872081973	-0.4580533634530304	NA	-2.9879719322777163	-3.5363825685947603
kódex	2.156884917051594	Transl	C	1	8	TRUE	-4.6845587063608845	-4.68142945939848	-4.389705789044701	-4.21900542622551	-4.528059751839257	-1.8907275261784378	-0.13129248127840795	-0.3613186238423797	NA	-0.29172367035378954	-2.6373322256608134
macesz	0.375579529103281	Del	C	8	6	TRUE	2.689527758280804	2.627963858019542	3.5482644031300348	2.9628067897606996	2.6889126162425496	3.5604178673029145	-0.2453854872081973	-0.4580533634530304	NA	-0.9203005451104929	-0.8715052510603698
mater	1.2873847479934366	Pl.Poss.3Sg	V	3	8	TRUE	0.1087594269527214	0.07199047178176739	3.3253531421055604	0.4932616758310194	0.19681708334620732	2.5958786943453727	-0.3660503852105195	-0.17826185132906647	-0.9979505042302497	-3.2533626703237815	-2.399061610999169
mater	1.2873847479934366	Ade	C	4	8	TRUE	0.1087594269527214	0.07199047178176739	3.3253531421055604	0.4932616758310194	0.19681708334620732	2.5958786943453727	-0.07305699737370619	-0.2530423083853684	NA	-3.2533626703237815	-2.399061610999169
nonszensz	1.2858393542194446	Ine	C	1	8	TRUE	-3.346533537971187	-3.39071600581133	NA	-3.5709357415511556	-3.7886985933948236	NA	0.6678142040557484	0.48128711825515536	NA	NA	NA
puffer	1.3898337365494366	Poss.1Sg	V	8	5	TRUE	-0.4907603713473192	-0.5107956742089658	-0.41943383383116445	-0.13657735616574268	-0.1995004000706003	-0.48218675701443053	0.7438144784588202	NA	1.5973279087968308	-0.09136184037780026	0.2826863569438274
púder	1.360068138969874	Poss.3Pl	V	1	8	TRUE	-0.6187612288300788	-0.5458753059933869	-1.5714674627061478	-0.6609230453974319	-0.6841155124408549	-1.7498586746567615	1.2847635233137833	1.3034409700990126	2.62620257684233	1.0255921567127615	1.0657431622159095
sparherd	-0.27211940645408866	Ill	C	4	8	TRUE	0.7718613802513418	0.7708595674237161	NA	1.5412510869215423	1.2597312415342012	NA	1.217385048670586	1.0318553022748764	NA	NA	NA
szkander	0.6195616634977026	Ill	C	6	8	TRUE	1.0873298060493601	1.0817145893394877	NA	1.680218147918616	1.3989490457637754	NA	1.217385048670586	1.0318553022748764	NA	NA	NA
szkander	0.6195616634977026	Ade	C	1	8	TRUE	1.0873298060493601	1.0817145893394877	NA	1.680218147918616	1.3989490457637754	NA	-0.07305699737370619	-0.2530423083853684	NA	NA	NA
valcer	0.3548168454722682	Dat	C	3	8	TRUE	0.4188022171623434	0.4292148947446125	NA	0.7290962723107519	0.44974247561466374	NA	-0.2774614553759155	-0.3906857246386013	NA	NA	NA
ájer	-0.2655319315680039	Ins	C	2	8	TRUE	1.040714145595206	1.0136483709389403	NA	1.6098107000337403	1.3281556259576042	NA	0.0387951515658291	-0.18567474815799134	NA	NA	NA
falzett	-0.16139740357670246	Subl	C	2	7	TRUE	0.3487199597047354	0.3178422416164411	0.5245294756585681	0.776371342732942	0.7702390032479395	0.459686892472368	0.4733699064456612	0.20293628635125044	NA	-0.2066872340421213	0.3105521107755749
flanel	0.35638106706207384	Subl	C	3	7	TRUE	1.6804832661958133	1.4561003812292692	3.403704400208321	1.8979846204087558	1.562115176757378	3.0448321728732366	0.4733699064456612	0.20293628635125044	NA	-1.9476040189790638	-1.4827169961158688
flaszter	0.45065098390392183	Transl	C	7	1	TRUE	1.947311558517949	1.9779811973450971	NA	2.2426099377849984	1.9611805068787838	NA	-0.13129248127840795	-0.3613186238423797	NA	NA	NA
fuser	-0.5905622036357516	Pl	V	3	7	TRUE	2.3732457127800015	1.5133929102553978	3.0839328890070528	1.6145292282877992	1.1162179562370063	2.536321514053581	-1.3950395672621765	NA	-0.6092984900084293	-1.5705399787516683	-1.4201035578165744
gukker	-0.35205990878233856	Ine	C	2	7	TRUE	1.6398450295142983	1.6466716313634777	NA	1.804875780866507	1.5223625255749833	NA	0.6678142040557484	0.48128711825515536	NA	NA	NA
karter	0.13926501315555695	All	C	7	6	TRUE	1.290083420779366	1.2713194507612067	NA	2.0520311456134883	1.7705532074882335	NA	-0.359133664992004	-0.5272796117155265	NA	NA	NA
kolesz	0.7726222789466473	Poss.1Pl	V	7	6	TRUE	4.218134977258358	4.101730669087493	5.882728693144244	4.840830287447354	4.548181049615628	5.809659038143662	0.15310165641401538	NA	1.2295600722356197	-1.780998024056757	-1.2614779885280427
kráter	1.5554389092659462	Poss.3Sg	C	7	5	TRUE	-1.7542908237634245	-1.7675633046831403	NA	-1.1698335382875418	-1.4499457604048136	NA	0.34265423359786434	0.449770007868573	-0.11457998858783418	NA	NA
notesz	1.2106855490122028	Abl	C	1	7	TRUE	0.6549311265381912	0.7938509205486918	0.9460785193667216	0.8671010431782441	1.3741669106170142	1.1044316142788237	-0.871239227086619	-0.9615131006768824	NA	-0.15222759881802972	0.26973529633819737
okker	0.6295458844043035	Supe	V	1	7	TRUE	0.3728555253230692	0.43510418341852763	-0.2251214958907451	0.3804458442510932	0.4639988224573867	-0.6837106588302552	-0.668605230393597	NA	0.3784998623009394	0.6602256793092778	1.1477094812876345
parkett	1.1773690982060443	Ine	C	2	7	TRUE	-0.5655949854887071	-0.30994612260019166	-1.0774818163143118	-0.6176946694168769	-0.19433755901866664	-0.6900134144769373	0.6678142040557484	0.48128711825515536	NA	0.7675356937141231	0.4956758554582734
roller	1.4284785179087636	Poss.3Sg	V	3	7	TRUE	0.16964076092092792	0.2396701425583425	-0.10487779396037022	-0.04772694050442396	0.08472019493102859	-0.19035307464966728	0.34265423359786434	0.449770007868573	-0.11457998858783418	0.3445479365187083	0.27507326958068745
saller	0.9310512982678172	Ela	C	7	3	TRUE	2.074264575079264	2.057332120552014	NA	2.253952674451753	1.9722733813012319	NA	0.33031806042080036	0.18036767800177328	NA	NA	NA
sparherd	-0.27211940645408866	Subl	C	2	7	TRUE	0.7718613802513418	0.7708595674237161	NA	1.5412510869215423	1.2597312415342012	NA	0.4733699064456612	0.20293628635125044	NA	NA	NA
tróger	0.7114537050098807	Subl	C	3	7	TRUE	1.3396227344118834	1.3127390782597355	1.3637862315594174	0.45326406836508815	0.9643531028154795	0.805334745717331	0.4733699064456612	0.20293628635125044	NA	-0.05104715329967746	0.15901835709814804
ájer	-0.2655319315680039	Abl	C	1	7	TRUE	1.040714145595206	1.0136483709389403	NA	1.6098107000337403	1.3281556259576042	NA	-0.871239227086619	-0.9615131006768824	NA	NA	NA
bakter	0.716349974254184	Supe	V	6	4	TRUE	3.119293519794611	2.5185969103269454	6.014651569601758	2.8314809212221133	2.2087704958796657	5.602553281365721	-0.668605230393597	NA	0.3784998623009394	-3.4960546592748045	-3.393782785486053
bakter	0.716349974254184	Del	C	2	6	TRUE	3.119293519794611	2.5185969103269454	6.014651569601758	2.8314809212221133	2.2087704958796657	5.602553281365721	-0.2453854872081973	-0.4580533634530304	NA	-3.4960546592748045	-3.393782785486053
balek	1.18302479496678	Del	C	5	6	TRUE	5.19400390862709	4.594366274077986	7.85212326911952	5.0114054131495704	4.29102959246572	8.044958839194248	-0.2453854872081973	-0.4580533634530304	NA	-3.2577569950415324	-3.753929246728532
bovden	0.3614813417036351	Ela	C	1	6	TRUE	0.24514459078103035	0.27529560780579515	NA	0.4011965298875112	0.12314247919330532	NA	0.33031806042080036	0.18036767800177328	NA	NA	NA
bunker	1.476796124675244	Pl.Poss.1Pl	V	1	6	TRUE	0.3695563811243048	0.4393458500991544	-0.009024339704122104	0.7079250348352563	0.830178803511324	-0.3174461868620854	-0.4336227056899424	-0.43912103034877586	1.2596801884470352	0.4483701898032848	1.1476249903734157
bunker	1.476796124675244	Pl.Poss.3Sg	C	5	6	TRUE	0.3695563811243048	0.4393458500991544	-0.009024339704122104	0.7079250348352563	0.830178803511324	-0.3174461868620854	-0.3660503852105195	-0.17826185132906647	-0.9979505042302497	0.4483701898032848	1.1476249903734157
farmer	1.984242209298364	Pl.Poss.3Pl	C	6	5	TRUE	1.6783249816660524	1.7041189567438315	1.5493177130649716	1.64257520131194	1.820925303598231	1.6247447009729654	-0.31921283714701476	-0.4012330532390626	-0.6994651832088665	0.15480124367886106	0.1961806026252617
fuser	-0.5905622036357516	Dat	C	2	6	TRUE	2.3732457127800015	1.5133929102553978	3.0839328890070528	1.6145292282877992	1.1162179562370063	2.536321514053581	-0.2774614553759155	-0.3906857246386013	NA	-1.5705399787516683	-1.4201035578165744
kadet	1.0549493807742008	Pl.Poss.3Sg	C	1	6	TRUE	2.36110488885739	1.8802564134333617	2.8242669752331517	1.6686132448989466	1.6977542568474873	2.2979929256397296	-0.3660503852105195	-0.17826185132906647	-0.9979505042302497	-0.9440105617998	-0.6002386687922439
klozet	0.06396436403742334	Ins	C	6	5	TRUE	3.3892947463664207	2.8867325963948014	3.983455086932854	3.3791696818876344	3.1284547405658683	4.178220485957636	0.0387951515658291	-0.18567474815799134	NA	-1.096722490538042	-1.0497657453917668
koffer	0.9596105383709403	Abl	C	1	6	TRUE	1.133986957218971	1.0491872103770599	1.503004027343311	1.497464821856713	1.37821131399058	1.729203189665714	-0.871239227086619	-0.9615131006768824	NA	-0.45381681696625265	-0.3509918756751347
korvett	0.3058136782559591	All	C	2	6	TRUE	-0.1891278300872781	-0.3026714307196712	NA	0.14632146455458608	-0.12293220385548136	NA	-0.359133664992004	-0.5272796117155265	NA	NA	NA
macesz	0.375579529103281	Ine	C	6	2	TRUE	2.689527758280804	2.627963858019542	3.5482644031300348	2.9628067897606996	2.6889126162425496	3.5604178673029145	0.6678142040557484	0.48128711825515536	NA	-0.9203005451104929	-0.8715052510603698
malter	0.6100893505755742	Ade	C	2	6	TRUE	3.6863291300798755	3.696530629589436	3.4032691387090326	3.8232012844687486	3.5663554892769227	3.4050478886486033	-0.07305699737370619	-0.2530423083853684	NA	0.293261490880397	0.1613076006283336
mutter	0.41434513085899255	Subl	C	3	6	TRUE	3.023097240355212	2.841230711042891	3.99721517432592	2.99328124589384	2.7081287065930097	3.804339791893953	0.4733699064456612	0.20293628635125044	NA	-1.1559844632830192	-1.0962110853009364
notesz	1.2106855490122028	Poss.3Pl	V	1	6	TRUE	0.6549311265381912	0.7938509205486918	0.9460785193667216	0.8671010431782441	1.3741669106170142	1.1044316142788237	1.2847635233137833	1.3034409700990126	2.62620257684233	-0.15222759881802972	0.26973529633819737
omlett	0.9301594617947097	Transl	C	1	6	TRUE	-2.7240493226723954	-1.6667932105474579	-3.1278597768282386	-2.896839945827541	-1.7602650632789125	-2.9387413831883342	-0.13129248127840795	-0.3613186238423797	NA	1.4610665662807918	1.1784763199094215
pajesz	0.19606017543000023	Ill	C	6	1	TRUE	3.8050999968259633	3.705888660074623	3.495479112485641	4.0571212039932805	3.4658304107860682	6.00143451557632	1.217385048670586	1.0318553022748764	NA	0.21040954758898067	-2.5356041047902522
roller	1.4284785179087636	Pl.Poss.3Sg	C	1	6	TRUE	0.16964076092092792	0.2396701425583425	-0.10487779396037022	-0.04772694050442396	0.08472019493102859	-0.19035307464966728	-0.3660503852105195	-0.17826185132906647	-0.9979505042302497	0.3445479365187083	0.27507326958068745
rubel	1.3648850069419438	Transl	C	1	6	TRUE	-1.3552367197931288	-1.3534973420314007	-0.4517738340519745	-0.778942677325193	-1.0637286596072673	0.712773639979225	-0.13129248127840795	-0.3613186238423797	NA	-0.9017235079794261	-1.7765022995864825
sakter	-0.02236047956875661	Ins	C	6	5	TRUE	2.078439925265252	2.491265498591943	1.8446688113160543	1.0468503489130512	2.0941984753798657	1.2766584661742808	0.0387951515658291	-0.18567474815799134	NA	0.6465966872758884	0.8175400092055867
saller	0.9310512982678172	Poss.3Sg	C	6	1	TRUE	2.074264575079264	2.057332120552014	NA	2.253952674451753	1.9722733813012319	NA	0.34265423359786434	0.449770007868573	-0.11457998858783418	NA	NA
samesz	0.4668618282549646	Poss.3Pl	V	6	2	TRUE	3.9202706038294055	3.0613510706105815	5.0481490567224965	3.6194250066736786	2.650969881848088	4.5280177673747755	1.2847635233137833	1.3034409700990126	2.62620257684233	-1.9867979861119096	-1.877047885526693
stukker	0.4972514689535526	All	C	1	6	TRUE	1.7799651525405087	1.7787676438352522	NA	1.8885704206723077	1.6071826469399213	NA	-0.359133664992004	-0.5272796117155265	NA	NA	NA
sumer	1.0545026216751352	Del	C	6	1	TRUE	3.9103556135154482	2.2313604258939503	4.654774183009057	2.9996666771687197	2.248718854542426	4.094491783711142	-0.2453854872081973	-0.4580533634530304	NA	-2.4234137571150995	-1.845772929168703
traverz	0.20689420194327868	All	C	1	6	TRUE	-0.020814344768471976	0.04840994712620063	0.42748329124035817	0.3127600676949535	0.2441666914419665	0.5427183775549669	-0.359133664992004	-0.5272796117155265	NA	-0.37907334411416116	-0.29855168611300087
tróger	0.7114537050098807	Del	C	2	6	TRUE	1.3396227344118834	1.3127390782597355	1.3637862315594174	0.45326406836508815	0.9643531028154795	0.805334745717331	-0.2453854872081973	-0.4580533634530304	NA	-0.05104715329967746	0.15901835709814804
valcer	0.3548168454722682	All	C	1	6	TRUE	0.4188022171623434	0.4292148947446125	NA	0.7290962723107519	0.44974247561466374	NA	-0.359133664992004	-0.5272796117155265	NA	NA	NA
zsakett	-0.03701015209889327	Dat	C	1	6	TRUE	0.6011074304118538	0.6788570403496649	0.35957866943481265	0.9162479410021662	1.044826649684016	0.4154227470722573	-0.2774614553759155	-0.3906857246386013	NA	0.31927837091485856	0.6294039026117559
zsakett	-0.03701015209889327	Subl	C	1	6	TRUE	0.6011074304118538	0.6788570403496649	0.35957866943481265	0.9162479410021662	1.044826649684016	0.4154227470722573	0.4733699064456612	0.20293628635125044	NA	0.31927837091485856	0.6294039026117559
bagger	-0.3035752853552389	Dat	C	1	5	TRUE	2.045151566346963	2.032697796417143	NA	2.14286260630888	1.8552510869341963	NA	-0.2774614553759155	-0.3906857246386013	NA	NA	NA
balek	1.18302479496678	Ine	C	5	2	TRUE	5.19400390862709	4.594366274077986	7.85212326911952	5.0114054131495704	4.29102959246572	8.044958839194248	0.6678142040557484	0.48128711825515536	NA	-3.2577569950415324	-3.753929246728532
flanel	0.35638106706207384	Ine	C	1	5	TRUE	1.6804832661958133	1.4561003812292692	3.403704400208321	1.8979846204087558	1.562115176757378	3.0448321728732366	0.6678142040557484	0.48128711825515536	NA	-1.9476040189790638	-1.4827169961158688
flanel	0.35638106706207384	Supe	V	1	5	TRUE	1.6804832661958133	1.4561003812292692	3.403704400208321	1.8979846204087558	1.562115176757378	3.0448321728732366	-0.668605230393597	NA	0.3784998623009394	-1.9476040189790638	-1.4827169961158688
flaszter	0.45065098390392183	Poss.3Sg	C	1	5	TRUE	1.947311558517949	1.9779811973450971	NA	2.2426099377849984	1.9611805068787838	NA	0.34265423359786434	0.449770007868573	-0.11457998858783418	NA	NA
kadet	1.0549493807742008	Acc	V	4	5	TRUE	2.36110488885739	1.8802564134333617	2.8242669752331517	1.6686132448989466	1.6977542568474873	2.2979929256397296	-0.29383043118284424	NA	0.1555929746945892	-0.9440105617998	-0.6002386687922439
karcer	-0.6005464245423525	Ins	C	2	5	TRUE	0.8947823979164607	0.8841749008409597	NA	1.9183786522162123	1.6365264599071214	NA	0.0387951515658291	-0.18567474815799134	NA	NA	NA
klozet	0.06396436403742334	All	C	1	5	TRUE	3.3892947463664207	2.8867325963948014	3.983455086932854	3.3791696818876344	3.1284547405658683	4.178220485957636	-0.359133664992004	-0.5272796117155265	NA	-1.096722490538042	-1.0497657453917668
koffer	0.9596105383709403	Poss.3Pl	C	1	5	TRUE	1.133986957218971	1.0491872103770599	1.503004027343311	1.497464821856713	1.37821131399058	1.729203189665714	1.2847635233137833	1.3034409700990126	2.62620257684233	-0.45381681696625265	-0.3509918756751347
kóter	-0.0567670438663156	Ins	C	2	5	TRUE	1.786638306823474	1.7705085646801801	NA	2.6380971300100122	2.3565303815000704	NA	0.0387951515658291	-0.18567474815799134	NA	NA	NA
malter	0.6100893505755742	Supe	V	5	3	TRUE	3.6863291300798755	3.696530629589436	3.4032691387090326	3.8232012844687486	3.5663554892769227	3.4050478886486033	-0.668605230393597	NA	0.3784998623009394	0.293261490880397	0.1613076006283336
moped	0.9109327535484344	Pl.Poss.1Pl	C	1	5	TRUE	-1.4248393570995521	-0.640378387465916	-2.579802091049285	-1.4634615395653348	-0.6167007954827671	-2.3929511470776084	-0.4336227056899424	-0.43912103034877586	1.2596801884470352	1.9394237035833726	1.7762503515948396
muter	0.5004649093036383	Ill	C	5	1	TRUE	4.37957714844916	4.255595165573606	4.404811342033169	4.513383626914129	4.069982439603134	5.773368990496519	1.217385048670586	1.0318553022748764	NA	-0.14921617645956076	-1.7033865508933843
mutter	0.41434513085899255	All	C	5	4	TRUE	3.023097240355212	2.841230711042891	3.99721517432592	2.99328124589384	2.7081287065930097	3.804339791893953	-0.359133664992004	-0.5272796117155265	NA	-1.1559844632830192	-1.0962110853009364
mutter	0.41434513085899255	Pl	V	5	4	TRUE	3.023097240355212	2.841230711042891	3.99721517432592	2.99328124589384	2.7081287065930097	3.804339791893953	-1.3950395672621765	NA	-0.6092984900084293	-1.1559844632830192	-1.0962110853009364
partner	3.170887565855278	Poss.3Pl	C	1	5	TRUE	-4.237640573949965	-2.6397879938328885	-5.5093527786781475	-4.2387020640889626	-2.88340224090286	-4.934728979308532	1.2847635233137833	1.3034409700990126	2.62620257684233	2.8695647848452666	2.0513267384056775
sakter	-0.02236047956875661	All	C	3	5	TRUE	2.078439925265252	2.491265498591943	1.8446688113160543	1.0468503489130512	2.0941984753798657	1.2766584661742808	-0.359133664992004	-0.5272796117155265	NA	0.6465966872758884	0.8175400092055867
sakter	-0.02236047956875661	Ade	C	5	2	TRUE	2.078439925265252	2.491265498591943	1.8446688113160543	1.0468503489130512	2.0941984753798657	1.2766584661742808	-0.07305699737370619	-0.2530423083853684	NA	0.6465966872758884	0.8175400092055867
saller	0.9310512982678172	All	C	1	5	TRUE	2.074264575079264	2.057332120552014	NA	2.253952674451753	1.9722733813012319	NA	-0.359133664992004	-0.5272796117155265	NA	NA	NA
stukker	0.4972514689535526	Ill	C	1	5	TRUE	1.7799651525405087	1.7787676438352522	NA	1.8885704206723077	1.6071826469399213	NA	1.217385048670586	1.0318553022748764	NA	NA	NA
szkander	0.6195616634977026	Del	C	1	5	TRUE	1.0873298060493601	1.0817145893394877	NA	1.680218147918616	1.3989490457637754	NA	-0.2453854872081973	-0.4580533634530304	NA	NA	NA
sábesz	-0.06082861170966497	Dat	C	3	5	TRUE	-0.20166869556368902	-0.13782643824694835	NA	0.2344689940951661	-0.040971229238105374	NA	-0.2774614553759155	-0.3906857246386013	NA	NA	NA
valcer	0.3548168454722682	Poss.3Sg	C	1	5	TRUE	0.4188022171623434	0.4292148947446125	NA	0.7290962723107519	0.44974247561466374	NA	0.34265423359786434	0.449770007868573	-0.11457998858783418	NA	NA
bakter	0.716349974254184	Poss.1Pl	V	2	4	TRUE	3.119293519794611	2.5185969103269454	6.014651569601758	2.8314809212221133	2.2087704958796657	5.602553281365721	0.15310165641401538	NA	1.2295600722356197	-3.4960546592748045	-3.393782785486053
barchesz	-0.3914056405113769	Ela	C	2	4	TRUE	2.237829923683918	2.1575895265545615	NA	2.3277926936928166	2.0360256012696984	NA	0.33031806042080036	0.18036767800177328	NA	NA	NA
brojler	0.31596873103774975	Ade	C	1	4	TRUE	1.076633820062956	1.0298475367572677	NA	1.0452159923137379	0.7805748424363109	NA	-0.07305699737370619	-0.2530423083853684	NA	NA	NA
bukfenc	1.0306613020268856	Poss.3Pl	V	1	4	TRUE	-3.521029447198864	NA	-3.1781781202910775	-3.7316083956007606	NA	-2.973722620245886	1.2847635233137833	1.3034409700990126	2.62620257684233	NA	NA
fráter	1.1826921806578794	Ade	C	1	4	TRUE	-0.04314583262104413	0.10254600846284118	-0.9421173302902134	-0.5815050824962534	-0.19031433574358594	-1.4979969406919798	-0.07305699737370619	-0.2530423083853684	NA	1.044663338753054	1.307682604948397
kadet	1.0549493807742008	Ela	C	1	4	TRUE	2.36110488885739	1.8802564134333617	2.8242669752331517	1.6686132448989466	1.6977542568474873	2.2979929256397296	0.33031806042080036	0.18036767800177328	NA	-0.9440105617998	-0.6002386687922439
kadet	1.0549493807742008	Dat	C	4	4	TRUE	2.36110488885739	1.8802564134333617	2.8242669752331517	1.6686132448989466	1.6977542568474873	2.2979929256397296	-0.2774614553759155	-0.3906857246386013	NA	-0.9440105617998	-0.6002386687922439
kampec	0.3634609097484384	Subl	C	2	4	TRUE	1.3331573993730779	1.3368609057982497	NA	1.7320313286737345	1.4475393484551675	NA	0.4733699064456612	0.20293628635125044	NA	NA	NA
kopek	0.13371366596503742	Pl	V	1	4	TRUE	0.9245469922653405	0.7859829255631626	1.40692869546813	0.9927659614323369	1.0673464748721766	1.5655672075671405	-1.3950395672621765	NA	-0.6092984900084293	-0.6209457699049636	-0.4982207326949606
